2023-12-08 12:45:11,415:INFO: Epoch: 0 | iter: 100 | avg. train loss: 2.036095754053775 | time elapsed: 99.18853187561035
2023-12-08 21:25:13,108:INFO: Epoch: 0 | iter: 20600 | avg. train loss: 2.340462655524399e-06 | time elapsed: 17374.473826169968
2023-12-08 21:26:37,423:INFO: Epoch: 0 | iter: 20700 | avg. train loss: 6.600404785743906e-08 | time elapsed: 17458.788465976715
2023-12-08 21:28:01,813:INFO: Epoch: 0 | iter: 20800 | avg. train loss: 1.9289382707148427e-07 | time elapsed: 17543.1785261631
2023-12-08 21:29:26,130:INFO: Epoch: 0 | iter: 20900 | avg. train loss: 1.7068747142046064e-06 | time elapsed: 17627.49573993683
2023-12-08 21:30:50,560:INFO: Epoch: 0 | iter: 21000 | avg. train loss: 0.011465966328680414 | time elapsed: 17711.926105976105
2023-12-08 21:32:14,897:INFO: Epoch: 0 | iter: 21100 | avg. train loss: 3.495384868273986e-05 | time elapsed: 17796.262821912766
2023-12-08 21:33:39,246:INFO: Epoch: 0 | iter: 21200 | avg. train loss: 1.7491453831173002e-05 | time elapsed: 17880.611446142197
2023-12-08 21:35:03,674:INFO: Epoch: 0 | iter: 21300 | avg. train loss: 4.247784776919864e-05 | time elapsed: 17965.040277004242
2023-12-08 21:36:28,045:INFO: Epoch: 0 | iter: 21400 | avg. train loss: 8.261676975198268e-05 | time elapsed: 18049.410554885864
2023-12-08 21:37:52,533:INFO: Epoch: 0 | iter: 21500 | avg. train loss: 1.587498652995773e-05 | time elapsed: 18133.89910006523
2023-12-08 21:39:16,928:INFO: Epoch: 0 | iter: 21600 | avg. train loss: 2.6635294431570106e-05 | time elapsed: 18218.294256925583
2023-12-08 21:40:41,435:INFO: Epoch: 0 | iter: 21700 | avg. train loss: 4.185493715756817e-05 | time elapsed: 18302.801316976547
2023-12-08 21:42:05,766:INFO: Epoch: 0 | iter: 21800 | avg. train loss: 6.366556267984839e-06 | time elapsed: 18387.131530046463
2023-12-08 21:43:30,138:INFO: Epoch: 0 | iter: 21900 | avg. train loss: 7.145456536984343e-05 | time elapsed: 18471.504226207733
2023-12-08 21:44:54,395:INFO: Epoch: 0 | iter: 22000 | avg. train loss: 4.079189871934192e-06 | time elapsed: 18555.760949134827
2023-12-08 21:46:18,824:INFO: Epoch: 0 | iter: 22100 | avg. train loss: 1.7187350185463281e-06 | time elapsed: 18640.18954706192
2023-12-08 21:47:43,210:INFO: Epoch: 0 | iter: 22200 | avg. train loss: 3.6789266474873737e-06 | time elapsed: 18724.575536966324
2023-12-08 21:49:07,650:INFO: Epoch: 0 | iter: 22300 | avg. train loss: 2.1861979413384722e-06 | time elapsed: 18809.016041994095
2023-12-08 21:50:32,171:INFO: Epoch: 0 | iter: 22400 | avg. train loss: 6.690728931576596e-07 | time elapsed: 18893.53670692444
2023-12-08 21:51:56,495:INFO: Epoch: 0 | iter: 22500 | avg. train loss: 1.2536071737313867e-05 | time elapsed: 18977.860471248627
2023-12-08 21:53:20,901:INFO: Epoch: 0 | iter: 22600 | avg. train loss: 4.6813292698729426e-06 | time elapsed: 19062.26662683487
2023-12-08 21:54:45,361:INFO: Epoch: 0 | iter: 22700 | avg. train loss: 0.0015146956074739036 | time elapsed: 19146.72704601288
2023-12-08 21:56:09,662:INFO: Epoch: 0 | iter: 22800 | avg. train loss: 0.01215328740701454 | time elapsed: 19231.027881145477
2023-12-08 21:57:34,039:INFO: Epoch: 0 | iter: 22900 | avg. train loss: 0.00013902069753161624 | time elapsed: 19315.405205011368
2023-12-08 21:58:58,420:INFO: Epoch: 0 | iter: 23000 | avg. train loss: 2.934724649438629e-05 | time elapsed: 19399.785570144653
2023-12-08 22:00:22,805:INFO: Epoch: 0 | iter: 23100 | avg. train loss: 0.0003157003845367239 | time elapsed: 19484.17071914673
2023-12-08 22:01:47,192:INFO: Epoch: 0 | iter: 23200 | avg. train loss: 5.159724387313416e-05 | time elapsed: 19568.558240175247
2023-12-08 22:03:11,664:INFO: Epoch: 0 | iter: 23300 | avg. train loss: 2.521183629323481e-05 | time elapsed: 19653.03033208847
2023-12-08 22:04:36,152:INFO: Epoch: 0 | iter: 23400 | avg. train loss: 0.00015233638711392063 | time elapsed: 19737.51800608635
2023-12-08 22:06:00,528:INFO: Epoch: 0 | iter: 23500 | avg. train loss: 0.0001554904031588854 | time elapsed: 19821.893539905548
2023-12-08 22:07:24,820:INFO: Epoch: 0 | iter: 23600 | avg. train loss: 0.002676961954083362 | time elapsed: 19906.185779094696
2023-12-08 22:08:49,058:INFO: Epoch: 0 | iter: 23700 | avg. train loss: 9.931390615240149e-06 | time elapsed: 19990.423862218857
2023-12-08 22:10:13,362:INFO: Epoch: 0 | iter: 23800 | avg. train loss: 1.0517123696168347e-05 | time elapsed: 20074.727751016617
2023-12-08 22:11:37,744:INFO: Epoch: 0 | iter: 23900 | avg. train loss: 4.7250404764610455e-07 | time elapsed: 20159.10962319374
2023-12-08 22:13:02,074:INFO: Epoch: 0 | iter: 24000 | avg. train loss: 2.1967505224080392e-06 | time elapsed: 20243.439544916153
2023-12-08 22:14:26,438:INFO: Epoch: 0 | iter: 24100 | avg. train loss: 5.912237016298967e-05 | time elapsed: 20327.8044090271
2023-12-08 22:15:50,798:INFO: Epoch: 0 | iter: 24200 | avg. train loss: 1.2030955843119877e-06 | time elapsed: 20412.163731098175
2023-12-08 22:17:15,116:INFO: Epoch: 0 | iter: 24300 | avg. train loss: 1.926242098783917e-08 | time elapsed: 20496.481825113297
2023-12-08 22:18:39,320:INFO: Epoch: 0 | iter: 24400 | avg. train loss: 3.5528031928208815e-06 | time elapsed: 20580.68601512909
2023-12-08 22:20:03,750:INFO: Epoch: 0 | iter: 24500 | avg. train loss: 0.0016980337726082114 | time elapsed: 20665.116319179535
2023-12-08 22:21:27,960:INFO: Epoch: 0 | iter: 24600 | avg. train loss: 1.3476427107528545e-06 | time elapsed: 20749.325654029846
2023-12-08 22:22:52,183:INFO: Epoch: 0 | iter: 24700 | avg. train loss: 5.317116826528113e-06 | time elapsed: 20833.548460245132
2023-12-08 22:24:16,369:INFO: Epoch: 0 | iter: 24800 | avg. train loss: 9.495495334361271e-05 | time elapsed: 20917.735294103622
2023-12-08 22:25:40,819:INFO: Epoch: 0 | iter: 24900 | avg. train loss: 1.554980483099741e-06 | time elapsed: 21002.18505501747
2023-12-08 22:27:04,076:INFO: Epoch: 0 | iter: 25000 | avg. train loss: 7.057043545435944e-07 | time elapsed: 21085.44167304039
2023-12-08 22:28:27,115:INFO: Epoch: 0 | iter: 25100 | avg. train loss: 6.750567226580683e-07 | time elapsed: 21168.481143951416
2023-12-08 22:29:49,739:INFO: Epoch: 0 | iter: 25200 | avg. train loss: 2.2180757134706635e-06 | time elapsed: 21251.1051030159
2023-12-08 22:31:12,247:INFO: Epoch: 0 | iter: 25300 | avg. train loss: 4.779768273964598e-06 | time elapsed: 21333.613050937653
2023-12-08 22:32:35,059:INFO: Epoch: 0 | iter: 25400 | avg. train loss: 7.08266355668944e-05 | time elapsed: 21416.425071001053
2023-12-08 22:33:57,749:INFO: Epoch: 0 | iter: 25500 | avg. train loss: 0.00020448129336735735 | time elapsed: 21499.1149790287
2023-12-08 22:35:20,360:INFO: Epoch: 0 | iter: 25600 | avg. train loss: 1.0859723674035346e-05 | time elapsed: 21581.7258310318
2023-12-08 22:36:42,958:INFO: Epoch: 0 | iter: 25700 | avg. train loss: 1.8405182759906405e-06 | time elapsed: 21664.324340105057
2023-12-08 22:38:05,596:INFO: Epoch: 0 | iter: 25800 | avg. train loss: 3.600661003555902e-07 | time elapsed: 21746.961735010147
2023-12-08 22:39:28,111:INFO: Epoch: 0 | iter: 25900 | avg. train loss: 0.0007375233435349229 | time elapsed: 21829.477123975754
2023-12-08 22:40:50,612:INFO: Epoch: 0 | iter: 26000 | avg. train loss: 3.0752231938931314e-06 | time elapsed: 21911.97803401947
2023-12-08 22:42:13,191:INFO: Epoch: 0 | iter: 26100 | avg. train loss: 1.8617671430848147e-05 | time elapsed: 21994.556731939316
2023-12-08 22:43:35,769:INFO: Epoch: 0 | iter: 26200 | avg. train loss: 1.4711525323805886e-05 | time elapsed: 22077.13499403
2023-12-08 22:44:58,358:INFO: Epoch: 0 | iter: 26300 | avg. train loss: 3.0936642208902163e-06 | time elapsed: 22159.723592996597
2023-12-08 22:46:21,034:INFO: Epoch: 0 | iter: 26400 | avg. train loss: 1.909825669227961e-06 | time elapsed: 22242.40041089058
2023-12-08 22:47:43,669:INFO: Epoch: 0 | iter: 26500 | avg. train loss: 4.673583784935986e-05 | time elapsed: 22325.035053253174
2023-12-08 22:49:06,491:INFO: Epoch: 0 | iter: 26600 | avg. train loss: 1.320974373541978e-07 | time elapsed: 22407.856919050217
2023-12-08 22:50:29,212:INFO: Epoch: 0 | iter: 26700 | avg. train loss: 6.157686560348723e-08 | time elapsed: 22490.57751607895
2023-12-08 22:51:51,881:INFO: Epoch: 0 | iter: 26800 | avg. train loss: 4.4584628391443316e-07 | time elapsed: 22573.24685907364
2023-12-08 22:53:14,813:INFO: Epoch: 0 | iter: 26900 | avg. train loss: 2.737046444276976e-07 | time elapsed: 22656.179198026657
2023-12-08 22:54:37,459:INFO: Epoch: 0 | iter: 27000 | avg. train loss: 2.4398928469557706e-08 | time elapsed: 22738.82501101494
2023-12-08 22:56:00,132:INFO: Epoch: 0 | iter: 27100 | avg. train loss: 4.662812331864211e-07 | time elapsed: 22821.498172044754
2023-12-08 22:57:22,873:INFO: Epoch: 0 | iter: 27200 | avg. train loss: 3.734515098579286e-09 | time elapsed: 22904.238530158997
2023-12-08 22:58:45,474:INFO: Epoch: 0 | iter: 27300 | avg. train loss: 8.168823936269782e-08 | time elapsed: 22986.840279102325
2023-12-08 23:00:08,277:INFO: Epoch: 0 | iter: 27400 | avg. train loss: 1.0834296202241249e-07 | time elapsed: 23069.642775058746
2023-12-08 23:01:31,062:INFO: Epoch: 0 | iter: 27500 | avg. train loss: 3.087984867549562e-08 | time elapsed: 23152.42760515213
2023-12-08 23:02:53,812:INFO: Epoch: 0 | iter: 27600 | avg. train loss: 3.180496565902803e-07 | time elapsed: 23235.178020954132
2023-12-08 23:04:16,457:INFO: Epoch: 0 | iter: 27700 | avg. train loss: 0.01312382280619246 | time elapsed: 23317.823173046112
2023-12-08 23:05:39,057:INFO: Epoch: 0 | iter: 27800 | avg. train loss: 8.039060205560354e-09 | time elapsed: 23400.42337489128
2023-12-08 23:07:01,723:INFO: Epoch: 0 | iter: 27900 | avg. train loss: 5.797800536357811e-09 | time elapsed: 23483.08939909935
2023-12-08 23:08:24,427:INFO: Epoch: 0 | iter: 28000 | avg. train loss: 1.4204796285369565e-07 | time elapsed: 23565.79248213768
2023-12-08 23:09:47,119:INFO: Epoch: 0 | iter: 28100 | avg. train loss: 2.1601048043139558e-08 | time elapsed: 23648.48450112343
2023-12-08 23:11:09,638:INFO: Epoch: 0 | iter: 28200 | avg. train loss: 1.6865429137351661e-06 | time elapsed: 23731.003852128983
2023-12-08 23:12:32,278:INFO: Epoch: 0 | iter: 28300 | avg. train loss: 3.6041208858152927e-06 | time elapsed: 23813.644050121307
2023-12-08 23:13:54,769:INFO: Epoch: 0 | iter: 28400 | avg. train loss: 4.8196125995599246e-05 | time elapsed: 23896.134765148163
2023-12-08 23:15:17,341:INFO: Epoch: 0 | iter: 28500 | avg. train loss: 3.9474963956690324e-07 | time elapsed: 23978.706705093384
2023-12-08 23:16:40,165:INFO: Epoch: 0 | iter: 28600 | avg. train loss: 1.2486269979506702e-07 | time elapsed: 24061.531045913696
2023-12-08 23:18:02,671:INFO: Epoch: 0 | iter: 28700 | avg. train loss: 5.522810670734358e-07 | time elapsed: 24144.036968946457
2023-12-08 23:19:25,393:INFO: Epoch: 0 | iter: 28800 | avg. train loss: 3.599569711516587e-07 | time elapsed: 24226.75857901573
2023-12-08 23:20:48,081:INFO: Epoch: 0 | iter: 28900 | avg. train loss: 3.5762730249672353e-07 | time elapsed: 24309.446483135223
2023-12-08 23:22:10,916:INFO: Epoch: 0 | iter: 29000 | avg. train loss: 1.6822974564835357e-08 | time elapsed: 24392.28194117546
2023-12-08 23:23:33,643:INFO: Epoch: 0 | iter: 29100 | avg. train loss: 9.458744325980767e-10 | time elapsed: 24475.008968114853
2023-12-08 23:24:56,264:INFO: Epoch: 0 | iter: 29200 | avg. train loss: 4.656685741884921e-09 | time elapsed: 24557.629492998123
2023-12-08 23:26:19,203:INFO: Epoch: 0 | iter: 29300 | avg. train loss: 0.00016899456412206384 | time elapsed: 24640.568663835526
2023-12-08 23:27:43,537:INFO: Epoch: 0 | iter: 29400 | avg. train loss: 0.0001925830599888582 | time elapsed: 24724.902926921844
2023-12-08 23:29:07,974:INFO: Epoch: 0 | iter: 29500 | avg. train loss: 3.836480945498766e-06 | time elapsed: 24809.3399682045
2023-12-08 23:30:32,397:INFO: Epoch: 0 | iter: 29600 | avg. train loss: 0.01902877773905789 | time elapsed: 24893.76296210289
2023-12-08 23:31:56,933:INFO: Epoch: 0 | iter: 29700 | avg. train loss: 1.7984806780558288e-07 | time elapsed: 24978.299202919006
2023-12-08 23:33:21,495:INFO: Epoch: 0 | iter: 29800 | avg. train loss: 8.572603262294418e-08 | time elapsed: 25062.861047029495
2023-12-08 23:34:45,884:INFO: Epoch: 0 | iter: 29900 | avg. train loss: 2.754054347787456e-06 | time elapsed: 25147.25014615059
2023-12-08 23:36:10,272:INFO: Epoch: 0 | iter: 30000 | avg. train loss: 4.7211444229599755e-06 | time elapsed: 25231.638381242752
2023-12-08 23:37:34,576:INFO: Epoch: 0 | iter: 30100 | avg. train loss: 3.7487750577567736e-08 | time elapsed: 25315.941457033157
2023-12-08 23:38:59,006:INFO: Epoch: 0 | iter: 30200 | avg. train loss: 3.2061087240373306e-07 | time elapsed: 25400.37165093422
2023-12-08 23:40:23,448:INFO: Epoch: 0 | iter: 30300 | avg. train loss: 0.0004310070540605796 | time elapsed: 25484.814197063446
2023-12-08 23:41:47,732:INFO: Epoch: 0 | iter: 30400 | avg. train loss: 2.0565387642341334e-07 | time elapsed: 25569.097911834717
2023-12-08 23:43:12,174:INFO: Epoch: 0 | iter: 30500 | avg. train loss: 3.535715429191444e-07 | time elapsed: 25653.540024995804
2023-12-08 23:44:36,622:INFO: Epoch: 0 | iter: 30600 | avg. train loss: 1.1088157643339887e-09 | time elapsed: 25737.98829102516
2023-12-08 23:46:01,096:INFO: Epoch: 0 | iter: 30700 | avg. train loss: 4.709229193624125e-06 | time elapsed: 25822.461442947388
2023-12-08 23:47:25,497:INFO: Epoch: 0 | iter: 30800 | avg. train loss: 1.4276606467508814e-06 | time elapsed: 25906.862508058548
2023-12-08 23:48:49,817:INFO: Epoch: 0 | iter: 30900 | avg. train loss: 6.035412390970788e-07 | time elapsed: 25991.182675123215
2023-12-08 23:50:14,209:INFO: Epoch: 0 | iter: 31000 | avg. train loss: 8.214370182167864e-08 | time elapsed: 26075.574654102325
2023-12-08 23:51:38,597:INFO: Epoch: 0 | iter: 31100 | avg. train loss: 4.091747746056168e-06 | time elapsed: 26159.962727069855
2023-12-08 23:53:03,017:INFO: Epoch: 0 | iter: 31200 | avg. train loss: 0.000283215666085345 | time elapsed: 26244.382967233658
2023-12-08 23:54:27,495:INFO: Epoch: 0 | iter: 31300 | avg. train loss: 6.910374310755429e-07 | time elapsed: 26328.861027002335
2023-12-08 23:55:52,017:INFO: Epoch: 0 | iter: 31400 | avg. train loss: 1.53043388038617e-08 | time elapsed: 26413.383213996887
2023-12-08 23:57:16,334:INFO: Epoch: 0 | iter: 31500 | avg. train loss: 2.2504785647491857e-08 | time elapsed: 26497.700298070908
2023-12-08 23:58:40,632:INFO: Epoch: 0 | iter: 31600 | avg. train loss: 4.5559241557760346e-07 | time elapsed: 26581.998306035995
2023-12-09 00:00:05,302:INFO: Epoch: 0 | iter: 31700 | avg. train loss: 8.521263545441864e-08 | time elapsed: 26666.667522192
2023-12-09 00:01:29,755:INFO: Epoch: 0 | iter: 31800 | avg. train loss: 1.8975834309498686e-08 | time elapsed: 26751.121011018753
2023-12-09 00:02:54,189:INFO: Epoch: 0 | iter: 31900 | avg. train loss: 1.862835323734641e-09 | time elapsed: 26835.554789066315
2023-12-09 00:04:18,672:INFO: Epoch: 0 | iter: 32000 | avg. train loss: 4.770459133765801e-10 | time elapsed: 26920.03747701645
2023-12-09 00:05:43,108:INFO: Epoch: 0 | iter: 32100 | avg. train loss: 2.5347973433966203e-06 | time elapsed: 27004.47412419319
2023-12-09 00:07:07,596:INFO: Epoch: 0 | iter: 32200 | avg. train loss: 1.5994455205459337e-06 | time elapsed: 27088.9622130394
2023-12-09 00:08:31,980:INFO: Epoch: 0 | iter: 32300 | avg. train loss: 5.489166893581214e-08 | time elapsed: 27173.346086025238
2023-12-09 00:09:56,432:INFO: Epoch: 0 | iter: 32400 | avg. train loss: 4.2479945983762187e-07 | time elapsed: 27257.79812526703
2023-12-09 00:11:20,943:INFO: Epoch: 0 | iter: 32500 | avg. train loss: 2.8398229064802176e-05 | time elapsed: 27342.309259176254
2023-12-09 00:12:45,490:INFO: Epoch: 0 | iter: 32600 | avg. train loss: 1.3221477160032057e-05 | time elapsed: 27426.856034994125
2023-12-09 00:14:09,858:INFO: Epoch: 0 | iter: 32700 | avg. train loss: 4.703515903032078e-07 | time elapsed: 27511.22363615036
2023-12-09 00:15:34,344:INFO: Epoch: 0 | iter: 32800 | avg. train loss: 6.866532407008235e-08 | time elapsed: 27595.70951604843
2023-12-09 00:16:58,673:INFO: Epoch: 0 | iter: 32900 | avg. train loss: 2.7541389152306738e-08 | time elapsed: 27680.039221048355
2023-12-09 00:18:23,102:INFO: Epoch: 0 | iter: 33000 | avg. train loss: 4.475776089040039e-07 | time elapsed: 27764.467720985413
2023-12-09 00:19:47,688:INFO: Epoch: 0 | iter: 33100 | avg. train loss: 0.008442500842593995 | time elapsed: 27849.053692102432
2023-12-09 00:21:12,045:INFO: Epoch: 0 | iter: 33200 | avg. train loss: 1.1726993259861042e-05 | time elapsed: 27933.410536050797
2023-12-09 00:22:36,343:INFO: Epoch: 0 | iter: 33300 | avg. train loss: 1.1035684744268522e-06 | time elapsed: 28017.70901298523
2023-12-09 00:24:00,956:INFO: Epoch: 0 | iter: 33400 | avg. train loss: 2.1176969587445866e-07 | time elapsed: 28102.321513175964
2023-12-09 00:25:25,492:INFO: Epoch: 0 | iter: 33500 | avg. train loss: 5.250953754178177e-08 | time elapsed: 28186.857709884644
2023-12-09 00:26:50,261:INFO: Epoch: 0 | iter: 33600 | avg. train loss: 1.0978929563873695e-06 | time elapsed: 28271.62684082985
2023-12-09 00:28:14,764:INFO: Epoch: 0 | iter: 33700 | avg. train loss: 4.4580992609249214e-05 | time elapsed: 28356.130175113678
2023-12-09 00:29:39,408:INFO: Epoch: 0 | iter: 33800 | avg. train loss: 4.523391954495008e-05 | time elapsed: 28440.773828029633
2023-12-09 00:31:03,832:INFO: Epoch: 0 | iter: 33900 | avg. train loss: 3.853308435460942e-05 | time elapsed: 28525.197777986526
2023-12-09 00:32:28,375:INFO: Epoch: 0 | iter: 34000 | avg. train loss: 8.141246845421316e-06 | time elapsed: 28609.740471839905
2023-12-09 00:33:52,915:INFO: Epoch: 0 | iter: 34100 | avg. train loss: 0.001505042855990615 | time elapsed: 28694.281244039536
2023-12-09 00:35:17,719:INFO: Epoch: 0 | iter: 34200 | avg. train loss: 0.012389101172930784 | time elapsed: 28779.08541083336
2023-12-09 00:36:42,333:INFO: Epoch: 0 | iter: 34300 | avg. train loss: 2.8459056962653665e-07 | time elapsed: 28863.698743104935
2023-12-09 00:38:06,882:INFO: Epoch: 0 | iter: 34400 | avg. train loss: 2.1691069262180263e-06 | time elapsed: 28948.248268842697
2023-12-09 00:39:31,702:INFO: Epoch: 0 | iter: 34500 | avg. train loss: 2.7383785235277965e-07 | time elapsed: 29033.068380117416
2023-12-09 00:40:56,443:INFO: Epoch: 0 | iter: 34600 | avg. train loss: 7.899021940187535e-09 | time elapsed: 29117.80880689621
2023-12-09 00:42:21,195:INFO: Epoch: 0 | iter: 34700 | avg. train loss: 2.8549897641125266e-05 | time elapsed: 29202.560428142548
2023-12-09 00:43:45,890:INFO: Epoch: 0 | iter: 34800 | avg. train loss: 3.7067091963679177e-07 | time elapsed: 29287.25575685501
2023-12-09 00:45:10,602:INFO: Epoch: 0 | iter: 34900 | avg. train loss: 3.2596332295478167e-09 | time elapsed: 29371.96759414673
2023-12-09 00:46:35,243:INFO: Epoch: 0 | iter: 35000 | avg. train loss: 1.3528960272316727e-07 | time elapsed: 29456.608590841293
2023-12-09 00:47:59,974:INFO: Epoch: 0 | iter: 35100 | avg. train loss: 1.1094955519295956e-07 | time elapsed: 29541.339594125748
2023-12-09 00:49:24,616:INFO: Epoch: 0 | iter: 35200 | avg. train loss: 1.82979126813586e-08 | time elapsed: 29625.981671094894
2023-12-09 00:50:49,267:INFO: Epoch: 0 | iter: 35300 | avg. train loss: 4.392214377464135e-09 | time elapsed: 29710.632505893707
2023-12-09 00:52:13,665:INFO: Epoch: 0 | iter: 35400 | avg. train loss: 2.433125413361776e-09 | time elapsed: 29795.030916929245
2023-12-09 00:53:38,470:INFO: Epoch: 0 | iter: 35500 | avg. train loss: 1.5320481899956667e-07 | time elapsed: 29879.836219072342
2023-12-09 00:55:03,185:INFO: Epoch: 0 | iter: 35600 | avg. train loss: 2.057731923128967e-08 | time elapsed: 29964.5514190197
2023-12-09 00:56:27,775:INFO: Epoch: 0 | iter: 35700 | avg. train loss: 1.2030814840614996e-10 | time elapsed: 30049.141143083572
2023-12-09 00:57:52,297:INFO: Epoch: 0 | iter: 35800 | avg. train loss: 1.3162491782980096e-06 | time elapsed: 30133.66310787201
2023-12-09 00:59:16,875:INFO: Epoch: 0 | iter: 35900 | avg. train loss: 3.920749768519071e-11 | time elapsed: 30218.240671157837
2023-12-09 01:00:41,457:INFO: Epoch: 0 | iter: 36000 | avg. train loss: 3.652530611248529e-07 | time elapsed: 30302.82301902771
2023-12-09 01:02:06,241:INFO: Epoch: 0 | iter: 36100 | avg. train loss: 2.4239845675671655e-08 | time elapsed: 30387.606461048126
2023-12-09 01:03:30,817:INFO: Epoch: 0 | iter: 36200 | avg. train loss: 8.474775613177668e-10 | time elapsed: 30472.18284511566
2023-12-09 01:04:55,341:INFO: Epoch: 0 | iter: 36300 | avg. train loss: 7.958930084116598e-12 | time elapsed: 30556.7072160244
2023-12-09 01:06:19,886:INFO: Epoch: 0 | iter: 36400 | avg. train loss: 1.6857739073912853e-08 | time elapsed: 30641.252268075943
2023-12-09 01:07:44,478:INFO: Epoch: 0 | iter: 36500 | avg. train loss: 1.6691879768206237e-08 | time elapsed: 30725.8436460495
2023-12-09 01:09:09,016:INFO: Epoch: 0 | iter: 36600 | avg. train loss: 1.9103444649394404e-11 | time elapsed: 30810.38217306137
2023-12-09 01:10:33,515:INFO: Epoch: 0 | iter: 36700 | avg. train loss: 1.8091074724426456e-07 | time elapsed: 30894.88082385063
2023-12-09 01:11:58,137:INFO: Epoch: 0 | iter: 36800 | avg. train loss: 6.926686661792365e-09 | time elapsed: 30979.50333094597
2023-12-09 01:13:22,702:INFO: Epoch: 0 | iter: 36900 | avg. train loss: 4.5474732738132063e-13 | time elapsed: 31064.068097114563
2023-12-09 01:14:47,393:INFO: Epoch: 0 | iter: 37000 | avg. train loss: 5.820786908332896e-11 | time elapsed: 31148.758932113647
2023-12-09 01:16:11,754:INFO: Epoch: 0 | iter: 37100 | avg. train loss: 9.094944715056983e-13 | time elapsed: 31233.119836091995
2023-12-09 01:17:36,330:INFO: Epoch: 0 | iter: 37200 | avg. train loss: 2.9437929566493024e-08 | time elapsed: 31317.6962351799
2023-12-09 01:19:00,891:INFO: Epoch: 0 | iter: 37300 | avg. train loss: 3.131587494619268e-06 | time elapsed: 31402.257140159607
2023-12-09 01:20:25,562:INFO: Epoch: 0 | iter: 37400 | avg. train loss: 6.335944491614206e-08 | time elapsed: 31486.927917957306
2023-12-09 01:21:50,214:INFO: Epoch: 0 | iter: 37500 | avg. train loss: 1.863555341678042e-09 | time elapsed: 31571.57995390892
2023-12-09 01:23:14,917:INFO: Epoch: 0 | iter: 37600 | avg. train loss: 5.089333443483175e-10 | time elapsed: 31656.28334593773
2023-12-09 01:24:39,526:INFO: Epoch: 0 | iter: 37700 | avg. train loss: 1.3176338359031263e-05 | time elapsed: 31740.891698122025
2023-12-09 01:26:04,041:INFO: Epoch: 0 | iter: 37800 | avg. train loss: 4.599711517922322e-05 | time elapsed: 31825.407346010208
2023-12-09 01:27:28,597:INFO: Epoch: 0 | iter: 37900 | avg. train loss: 6.795302189978314e-08 | time elapsed: 31909.962682008743
2023-12-09 01:28:53,291:INFO: Epoch: 0 | iter: 38000 | avg. train loss: 5.303088761993113e-07 | time elapsed: 31994.65740299225
2023-12-09 01:30:17,952:INFO: Epoch: 0 | iter: 38100 | avg. train loss: 0.0008320184934602479 | time elapsed: 32079.31785607338
2023-12-09 01:31:42,515:INFO: Epoch: 0 | iter: 38200 | avg. train loss: 8.940731608749997e-08 | time elapsed: 32163.880929231644
2023-12-09 01:33:07,118:INFO: Epoch: 0 | iter: 38300 | avg. train loss: 2.9823735727717223e-06 | time elapsed: 32248.48358988762
2023-12-09 01:34:31,773:INFO: Epoch: 0 | iter: 38400 | avg. train loss: 1.144932717660393e-06 | time elapsed: 32333.13872385025
2023-12-09 01:35:56,438:INFO: Epoch: 0 | iter: 38500 | avg. train loss: 0.051969571023275644 | time elapsed: 32417.803781032562
2023-12-09 01:37:21,218:INFO: Epoch: 0 | iter: 38600 | avg. train loss: 2.7552196145779774e-05 | time elapsed: 32502.583662986755
2023-12-09 01:38:45,709:INFO: Epoch: 0 | iter: 38700 | avg. train loss: 1.6749702408976295e-06 | time elapsed: 32587.074487924576
2023-12-09 01:40:10,149:INFO: Epoch: 0 | iter: 38800 | avg. train loss: 1.8370848503373106e-06 | time elapsed: 32671.515067100525
2023-12-09 01:41:34,621:INFO: Epoch: 0 | iter: 38900 | avg. train loss: 5.518585345832504e-06 | time elapsed: 32755.987011909485
2023-12-09 01:42:59,236:INFO: Epoch: 0 | iter: 39000 | avg. train loss: 3.0330770288178483e-05 | time elapsed: 32840.60163593292
2023-12-09 01:44:23,793:INFO: Epoch: 0 | iter: 39100 | avg. train loss: 0.002752367780391612 | time elapsed: 32925.15844416618
2023-12-09 01:45:48,362:INFO: Epoch: 0 | iter: 39200 | avg. train loss: 0.009384878448969774 | time elapsed: 33009.72820997238
2023-12-09 01:47:12,919:INFO: Epoch: 0 | iter: 39300 | avg. train loss: 5.0624246047124495e-06 | time elapsed: 33094.2850189209
2023-12-09 01:48:37,485:INFO: Epoch: 0 | iter: 39400 | avg. train loss: 4.559631346635945e-07 | time elapsed: 33178.850716114044
2023-12-09 01:50:02,257:INFO: Epoch: 0 | iter: 39500 | avg. train loss: 1.685982239791405e-07 | time elapsed: 33263.6232111454
2023-12-09 01:51:26,850:INFO: Epoch: 0 | iter: 39600 | avg. train loss: 9.708728976177984e-07 | time elapsed: 33348.21582078934
2023-12-09 01:52:51,388:INFO: Epoch: 0 | iter: 39700 | avg. train loss: 0.0007738153407257285 | time elapsed: 33432.75435209274
2023-12-09 01:54:15,943:INFO: Epoch: 0 | iter: 39800 | avg. train loss: 4.4590943270752e-07 | time elapsed: 33517.30851483345
2023-12-09 01:55:40,534:INFO: Epoch: 0 | iter: 39900 | avg. train loss: 1.6068763438209348e-07 | time elapsed: 33601.90021109581
2023-12-09 01:57:05,072:INFO: Epoch: 0 | iter: 40000 | avg. train loss: 3.9020136793839966e-07 | time elapsed: 33686.43756818771
